usage_id,customer_id,usage_month,login_count,feature_usage_score,support_tickets_raised,nps_score
26885,2241,2023-05-01,0,26.22,0,7.0
26886,2241,2023-05-31,21,55.46,1,10.0
26887,2241,2023-06-30,10,41.99,1,7.0
26888,2241,2023-07-30,14,19.56,1,
26889,2241,2023-08-29,23,37.23,0,9.0
26890,2241,2023-09-28,20,51.02,1,8.0
26891,2241,2023-10-28,21,0.0,0,7.0
26892,2241,2023-11-27,25,69.51,0,
26893,2242,2023-01-01,7,36.68,1,10.0
26894,2242,2023-01-31,21,54.96,0,
26895,2242,2023-03-02,10,37.1,0,10.0
26896,2242,2023-04-01,6,49.6,0,7.0
26897,2242,2023-05-01,21,100.0,1,
26898,2242,2023-05-31,27,63.69,0,
26899,2242,2023-06-30,30,62.91,0,
26900,2242,2023-07-30,32,61.69,1,
26901,2242,2023-08-29,24,52.08,2,9.0
26902,2242,2023-09-28,18,55.45,0,7.0
26903,2242,2023-10-28,16,53.11,0,
26904,2242,2023-11-27,22,80.06,1,8.0
26905,2243,2023-01-01,20,49.48,1,
26906,2243,2023-01-31,16,47.45,1,
26907,2243,2023-03-02,16,58.62,1,
26908,2243,2023-04-01,19,39.07,0,
26909,2243,2023-05-01,20,75.29,0,8.0
26910,2243,2023-05-31,18,66.02,0,10.0
26911,2243,2023-06-30,13,41.53,0,
26912,2243,2023-07-30,19,79.19,0,7.0
26913,2243,2023-08-29,21,40.87,0,
26914,2243,2023-09-28,6,45.56,0,9.0
26915,2243,2023-10-28,16,65.26,0,10.0
26916,2243,2023-11-27,17,79.48,0,7.0
26917,2244,2023-01-01,25,63.75,1,10.0
26918,2244,2023-01-31,16,57.83,0,8.0
26919,2244,2023-03-02,16,40.4,0,
26920,2244,2023-04-01,12,59.73,1,
26921,2244,2023-05-01,22,61.33,0,10.0
26922,2244,2023-05-31,25,49.75,1,7.0
26923,2244,2023-06-30,17,65.28,0,10.0
26924,2244,2023-07-30,11,60.75,0,8.0
26925,2244,2023-08-29,7,65.04,0,8.0
26926,2244,2023-09-28,10,55.81,0,9.0
26927,2244,2023-10-28,4,73.35,0,10.0
26928,2244,2023-11-27,8,58.33,1,8.0
26929,2245,2023-01-01,4,67.93,1,5.0
26930,2245,2023-01-31,18,55.8,1,3.0
26931,2245,2023-03-02,12,40.36,1,5.0
26932,2245,2023-04-01,0,32.08,3,2.0
26933,2245,2023-05-01,18,39.29,1,2.0
26934,2245,2023-05-31,8,61.79,0,4.0
26935,2245,2023-06-30,12,43.24,0,2.0
26936,2245,2023-07-30,13,45.94,0,2.0
26937,2245,2023-08-29,18,19.53,3,1.0
26938,2245,2023-09-28,15,36.32,2,4.0
26939,2245,2023-10-28,4,21.07,2,3.0
26940,2245,2023-11-27,9,66.11,2,6.0
26941,2246,2023-01-01,6,49.61,0,10.0
26942,2246,2023-01-31,21,70.89,0,
26943,2246,2023-03-02,18,88.93,0,
26944,2246,2023-04-01,15,39.04,1,8.0
26945,2246,2023-05-01,17,60.2,0,
26946,2246,2023-05-31,18,27.28,1,7.0
26947,2246,2023-06-30,18,56.27,0,
26948,2246,2023-07-30,23,50.68,1,
26949,2246,2023-08-29,19,47.41,0,7.0
26950,2246,2023-09-28,19,50.14,2,8.0
26951,2246,2023-10-28,0,44.7,1,
26952,2246,2023-11-27,20,53.96,0,7.0
26953,2247,2023-01-01,13,38.91,2,3.0
26954,2247,2023-01-31,10,14.73,2,4.0
26955,2247,2023-03-02,11,49.04,2,4.0
26956,2247,2023-04-01,29,58.45,2,3.0
26957,2247,2023-05-01,11,58.88,0,5.0
26958,2247,2023-05-31,10,58.72,1,3.0
26959,2247,2023-06-30,5,15.97,4,6.0
26960,2247,2023-07-30,12,46.6,1,5.0
26961,2247,2023-08-29,10,8.51,2,4.0
26962,2247,2023-09-28,3,5.92,0,3.0
26963,2247,2023-10-28,19,57.82,2,6.0
26964,2247,2023-11-27,13,24.51,2,2.0
26965,2248,2023-01-01,15,35.84,0,
26966,2248,2023-01-31,12,33.22,1,
26967,2248,2023-03-02,27,37.98,0,9.0
26968,2248,2023-04-01,27,40.52,0,7.0
26969,2248,2023-05-01,26,67.31,0,10.0
26970,2248,2023-05-31,13,45.86,1,9.0
26971,2248,2023-06-30,19,22.35,0,10.0
26972,2248,2023-07-30,25,63.51,0,8.0
26973,2248,2023-08-29,32,61.13,0,8.0
26974,2248,2023-09-28,25,59.31,0,
26975,2248,2023-10-28,19,53.48,0,9.0
26976,2248,2023-11-27,19,50.38,0,
26977,2249,2023-01-01,20,60.23,2,3.0
26978,2249,2023-01-31,22,89.75,1,4.0
26979,2249,2023-03-02,20,58.12,2,3.0
26980,2249,2023-04-01,18,40.28,0,3.0
26981,2249,2023-05-01,9,53.72,1,6.0
26982,2249,2023-05-31,11,29.06,1,2.0
26983,2249,2023-06-30,11,37.26,0,6.0
26984,2249,2023-07-30,4,40.43,2,2.0
26985,2249,2023-08-29,11,28.36,1,1.0
26986,2249,2023-09-28,16,24.53,1,3.0
26987,2249,2023-10-28,19,45.14,1,2.0
26988,2249,2023-11-27,9,48.47,1,4.0
26989,2250,2023-01-01,17,49.63,3,4.0
26990,2250,2023-01-31,0,56.98,1,2.0
26991,2250,2023-03-02,20,77.95,0,6.0
26992,2250,2023-04-01,7,50.09,3,5.0
26993,2250,2023-05-01,23,47.28,3,6.0
26994,2250,2023-05-31,10,61.89,1,1.0
26995,2250,2023-06-30,10,51.95,1,1.0
26996,2250,2023-07-30,21,78.33,2,2.0
26997,2250,2023-08-29,8,36.53,1,2.0
26998,2250,2023-09-28,21,27.95,2,5.0
26999,2250,2023-10-28,7,46.43,3,3.0
27000,2250,2023-11-27,12,50.05,1,1.0
27001,2251,2023-01-01,12,72.35,0,4.0
27002,2251,2023-01-31,13,95.01,2,6.0
27003,2251,2023-03-02,13,39.79,1,5.0
27004,2251,2023-04-01,24,39.93,2,5.0
27005,2251,2023-05-01,17,32.86,1,3.0
27006,2251,2023-05-31,15,15.27,1,3.0
27007,2251,2023-06-30,4,42.11,0,1.0
27008,2251,2023-07-30,21,37.97,0,1.0
27009,2251,2023-08-29,9,4.63,2,2.0
27010,2251,2023-09-28,12,34.57,0,5.0
27011,2251,2023-10-28,0,32.45,2,2.0
27012,2251,2023-11-27,16,52.21,3,4.0
27013,2252,2023-01-01,16,64.34,0,8.0
27014,2252,2023-01-31,13,65.08,0,7.0
27015,2252,2023-03-02,19,68.5,0,9.0
27016,2252,2023-04-01,24,75.44,1,
27017,2252,2023-05-01,23,39.06,0,
27018,2252,2023-05-31,23,54.15,0,9.0
27019,2252,2023-06-30,11,42.78,2,10.0
27020,2252,2023-07-30,13,48.79,0,
27021,2252,2023-08-29,25,79.46,0,
27022,2252,2023-09-28,8,48.75,0,
27023,2252,2023-10-28,21,82.12,1,9.0
27024,2252,2023-11-27,25,55.3,2,
27025,2253,2023-01-01,10,82.16,6,3.0
27026,2253,2023-01-31,18,41.53,0,4.0
27027,2253,2023-03-02,20,12.47,3,3.0
27028,2253,2023-04-01,17,45.56,1,4.0
27029,2253,2023-05-01,13,39.77,2,3.0
27030,2253,2023-05-31,7,90.05,2,4.0
27031,2253,2023-06-30,12,64.25,0,4.0
27032,2253,2023-07-30,15,26.14,1,2.0
27033,2253,2023-08-29,19,66.68,2,3.0
27034,2253,2023-09-28,11,46.52,2,2.0
27035,2253,2023-10-28,15,0.0,1,5.0
27036,2253,2023-11-27,19,25.32,1,3.0
27037,2254,2023-01-01,12,34.44,0,7.0
27038,2254,2023-01-31,19,51.04,3,7.0
27039,2254,2023-03-02,20,51.49,0,
27040,2254,2023-04-01,11,70.59,0,9.0
27041,2254,2023-05-01,16,54.13,0,
27042,2254,2023-05-31,17,45.3,0,8.0
27043,2254,2023-06-30,14,51.99,0,
27044,2254,2023-07-30,19,27.05,1,8.0
27045,2254,2023-08-29,16,91.12,0,7.0
27046,2254,2023-09-28,11,64.62,1,
27047,2254,2023-10-28,14,36.87,2,8.0
27048,2254,2023-11-27,11,45.99,0,
27049,2255,2023-01-01,28,98.14,0,
27050,2255,2023-01-31,12,78.16,1,10.0
27051,2255,2023-03-02,23,29.94,1,
27052,2255,2023-04-01,23,67.4,0,9.0
27053,2255,2023-05-01,26,78.44,2,7.0
27054,2255,2023-05-31,21,38.03,0,7.0
27055,2255,2023-06-30,14,64.43,0,7.0
27056,2255,2023-07-30,23,78.29,1,
27057,2255,2023-08-29,23,34.49,1,
27058,2255,2023-09-28,27,31.75,0,7.0
27059,2255,2023-10-28,16,69.09,1,9.0
27060,2255,2023-11-27,17,76.68,1,9.0
27061,2256,2023-01-01,17,52.6,3,10.0
27062,2256,2023-01-31,15,61.98,0,7.0
27063,2256,2023-03-02,3,61.87,0,10.0
27064,2256,2023-04-01,23,57.13,1,8.0
27065,2256,2023-05-01,13,42.24,0,7.0
27066,2256,2023-05-31,18,26.7,1,
27067,2256,2023-06-30,14,12.81,0,
27068,2256,2023-07-30,16,64.28,1,8.0
27069,2256,2023-08-29,22,63.06,0,
27070,2256,2023-09-28,22,78.68,1,
27071,2256,2023-10-28,6,92.6,1,
27072,2256,2023-11-27,15,28.22,0,9.0
27073,2257,2023-01-01,19,34.86,1,9.0
27074,2257,2023-01-31,20,0.0,0,
27075,2257,2023-03-02,15,52.05,0,
27076,2257,2023-04-01,30,40.44,1,8.0
27077,2257,2023-05-01,7,73.4,0,
27078,2257,2023-05-31,21,47.03,0,7.0
27079,2257,2023-06-30,18,24.97,0,8.0
27080,2257,2023-07-30,7,29.66,1,8.0
27081,2257,2023-08-29,17,46.9,1,
27082,2257,2023-09-28,17,75.62,0,
27083,2257,2023-10-28,19,62.82,0,7.0
27084,2257,2023-11-27,18,19.64,1,
27085,2258,2023-01-01,13,19.79,0,
27086,2258,2023-01-31,9,32.18,0,
27087,2258,2023-03-02,19,82.51,1,9.0
27088,2258,2023-04-01,11,28.0,0,
27089,2258,2023-05-01,18,60.98,0,7.0
27090,2258,2023-05-31,26,35.54,1,
27091,2258,2023-06-30,21,57.63,0,7.0
27092,2258,2023-07-30,18,41.23,0,
27093,2258,2023-08-29,11,34.0,0,
27094,2258,2023-09-28,10,38.42,0,9.0
27095,2258,2023-10-28,14,80.65,1,7.0
27096,2258,2023-11-27,11,55.78,1,
27097,2259,2023-01-01,14,23.44,4,1.0
27098,2259,2023-01-31,12,28.23,3,1.0
27099,2259,2023-03-02,16,57.14,0,4.0
27100,2259,2023-04-01,17,61.67,1,6.0
27101,2259,2023-05-01,12,54.34,0,2.0
27102,2259,2023-05-31,18,40.03,2,5.0
27103,2259,2023-06-30,15,62.32,0,2.0
27104,2259,2023-07-30,17,45.78,0,1.0
27105,2259,2023-08-29,4,35.06,4,6.0
27106,2259,2023-09-28,14,56.88,1,2.0
27107,2259,2023-10-28,21,29.05,2,1.0
27108,2259,2023-11-27,12,30.12,1,4.0
27109,2260,2023-01-01,10,40.68,1,5.0
27110,2260,2023-01-31,28,49.35,2,3.0
27111,2260,2023-03-02,15,50.69,2,5.0
27112,2260,2023-04-01,5,62.55,0,5.0
27113,2260,2023-05-01,3,42.45,1,2.0
27114,2260,2023-05-31,17,35.59,2,4.0
27115,2260,2023-06-30,3,35.62,0,1.0
27116,2260,2023-07-30,13,80.92,1,6.0
27117,2260,2023-08-29,9,8.09,2,6.0
27118,2260,2023-09-28,13,50.93,3,4.0
27119,2260,2023-10-28,12,2.38,1,2.0
27120,2260,2023-11-27,15,34.36,3,1.0
27121,2261,2023-01-01,19,55.54,1,6.0
27122,2261,2023-01-31,26,46.7,1,4.0
27123,2261,2023-03-02,14,34.04,0,3.0
27124,2261,2023-04-01,20,66.29,0,4.0
27125,2261,2023-05-01,20,65.0,0,4.0
27126,2261,2023-05-31,5,43.95,0,2.0
27127,2261,2023-06-30,21,39.21,3,3.0
27128,2261,2023-07-30,18,43.83,1,3.0
27129,2261,2023-08-29,20,30.8,0,4.0
27130,2261,2023-09-28,8,47.96,1,4.0
27131,2261,2023-10-28,23,33.7,4,4.0
27132,2261,2023-11-27,10,30.07,2,4.0
27133,2262,2023-01-01,17,44.09,0,7.0
27134,2262,2023-01-31,11,56.27,0,7.0
27135,2262,2023-03-02,6,65.44,0,
27136,2262,2023-04-01,13,95.38,0,9.0
27137,2262,2023-05-01,22,70.51,1,
27138,2262,2023-05-31,12,13.24,0,7.0
27139,2262,2023-06-30,24,64.18,0,7.0
27140,2262,2023-07-30,20,37.47,1,9.0
27141,2262,2023-08-29,17,36.68,0,
27142,2262,2023-09-28,19,40.94,0,8.0
27143,2262,2023-10-28,14,50.45,0,
27144,2262,2023-11-27,14,55.22,2,10.0
27145,2263,2023-01-01,18,28.98,0,
27146,2263,2023-01-31,27,15.82,0,10.0
27147,2263,2023-03-02,14,42.74,1,9.0
27148,2263,2023-04-01,24,62.94,0,7.0
27149,2263,2023-05-01,16,52.93,1,
27150,2263,2023-05-31,21,84.92,0,10.0
27151,2263,2023-06-30,19,53.52,0,
27152,2263,2023-07-30,6,61.59,0,
27153,2263,2023-08-29,10,44.24,1,8.0
27154,2263,2023-09-28,16,32.95,0,
27155,2263,2023-10-28,23,45.57,2,
27156,2263,2023-11-27,20,55.53,1,
27157,2264,2023-01-01,20,43.23,3,3.0
27158,2264,2023-01-31,15,74.42,0,6.0
27159,2264,2023-03-02,13,8.77,2,5.0
27160,2264,2023-04-01,20,13.01,1,4.0
27161,2264,2023-05-01,16,54.24,0,4.0
27162,2264,2023-05-31,10,100.0,2,6.0
27163,2264,2023-06-30,17,53.05,3,6.0
27164,2264,2023-07-30,6,25.79,1,6.0
27165,2264,2023-08-29,9,25.56,0,3.0
27166,2264,2023-09-28,14,80.07,1,5.0
27167,2264,2023-10-28,10,0.0,1,3.0
27168,2264,2023-11-27,14,51.82,2,1.0
27169,2265,2023-01-01,10,37.64,0,
27170,2265,2023-01-31,26,65.26,0,8.0
27171,2265,2023-03-02,20,63.08,0,
27172,2265,2023-04-01,13,62.68,0,
27173,2265,2023-05-01,17,52.51,0,
27174,2265,2023-05-31,18,85.53,1,
27175,2265,2023-06-30,16,63.52,0,9.0
27176,2265,2023-07-30,22,44.21,0,8.0
27177,2265,2023-08-29,24,41.81,0,
27178,2265,2023-09-28,9,50.09,0,
27179,2265,2023-10-28,16,39.77,1,
27180,2265,2023-11-27,20,31.31,0,
27181,2266,2023-01-01,28,44.15,0,10.0
27182,2266,2023-01-31,3,35.95,0,10.0
27183,2266,2023-03-02,20,76.05,0,9.0
27184,2266,2023-04-01,12,33.05,0,8.0
27185,2266,2023-05-01,14,71.46,1,10.0
27186,2266,2023-05-31,5,34.53,1,9.0
27187,2266,2023-06-30,12,98.34,0,
27188,2266,2023-07-30,26,50.78,0,
27189,2266,2023-08-29,16,32.73,1,
27190,2266,2023-09-28,23,56.87,0,7.0
27191,2266,2023-10-28,17,60.59,0,
27192,2266,2023-11-27,17,22.21,0,
27193,2267,2023-01-01,17,37.64,1,3.0
27194,2267,2023-01-31,15,65.38,4,1.0
27195,2267,2023-03-02,13,47.14,1,6.0
27196,2267,2023-04-01,14,36.82,0,2.0
27197,2267,2023-05-01,21,25.33,3,4.0
27198,2267,2023-05-31,23,65.84,2,1.0
27199,2267,2023-06-30,28,42.24,1,6.0
27200,2267,2023-07-30,21,44.06,3,6.0
27201,2267,2023-08-29,11,28.06,1,1.0
27202,2267,2023-09-28,10,17.41,1,5.0
27203,2267,2023-10-28,17,4.39,0,5.0
27204,2267,2023-11-27,12,33.35,3,1.0
27205,2268,2023-01-01,12,31.28,0,
27206,2268,2023-01-31,17,70.38,0,10.0
27207,2268,2023-03-02,22,49.07,0,8.0
27208,2268,2023-04-01,13,66.54,1,
27209,2268,2023-05-01,19,56.29,0,8.0
27210,2268,2023-05-31,15,45.55,0,9.0
27211,2268,2023-06-30,11,30.41,1,7.0
27212,2268,2023-07-30,18,81.8,2,10.0
27213,2268,2023-08-29,27,61.23,0,
27214,2268,2023-09-28,14,27.96,0,
27215,2268,2023-10-28,25,70.97,0,
27216,2268,2023-11-27,22,39.03,1,10.0
27217,2269,2023-01-01,15,45.66,0,10.0
27218,2269,2023-01-31,15,34.99,1,
27219,2269,2023-03-02,25,53.17,1,10.0
27220,2269,2023-04-01,23,90.43,0,
27221,2269,2023-05-01,29,45.84,0,7.0
27222,2269,2023-05-31,22,50.83,2,
27223,2269,2023-06-30,11,61.68,0,10.0
27224,2269,2023-07-30,18,45.32,3,9.0
27225,2269,2023-08-29,25,19.28,1,
27226,2269,2023-09-28,14,61.3,0,7.0
27227,2269,2023-10-28,23,65.4,0,10.0
27228,2269,2023-11-27,12,75.14,2,8.0
27229,2270,2023-01-01,18,70.74,0,
27230,2270,2023-01-31,15,56.43,0,9.0
27231,2270,2023-03-02,11,48.62,1,8.0
27232,2270,2023-04-01,13,58.12,1,7.0
27233,2270,2023-05-01,11,100.0,1,10.0
27234,2270,2023-05-31,29,40.73,0,10.0
27235,2270,2023-06-30,28,38.26,0,10.0
27236,2270,2023-07-30,12,33.67,0,
27237,2270,2023-08-29,19,50.23,0,8.0
27238,2270,2023-09-28,18,62.08,1,
27239,2270,2023-10-28,33,78.12,0,9.0
27240,2270,2023-11-27,14,85.12,0,
27241,2271,2023-01-01,8,81.48,1,8.0
27242,2271,2023-01-31,22,66.3,1,7.0
27243,2271,2023-03-02,12,28.87,1,8.0
27244,2271,2023-04-01,14,37.03,1,10.0
27245,2271,2023-05-01,4,68.31,0,10.0
27246,2271,2023-05-31,20,55.75,0,8.0
27247,2271,2023-06-30,22,84.91,0,7.0
27248,2271,2023-07-30,15,42.57,0,
27249,2271,2023-08-29,23,64.9,0,8.0
27250,2271,2023-09-28,20,63.02,0,10.0
27251,2271,2023-10-28,18,64.37,0,9.0
27252,2271,2023-11-27,17,29.12,0,9.0
27253,2272,2023-01-01,14,48.02,0,
27254,2272,2023-01-31,13,52.39,0,10.0
27255,2272,2023-03-02,27,72.44,1,9.0
27256,2272,2023-04-01,11,49.03,1,7.0
27257,2272,2023-05-01,27,59.44,0,10.0
27258,2272,2023-05-31,23,70.58,1,8.0
27259,2272,2023-06-30,15,45.4,0,7.0
27260,2272,2023-07-30,10,49.35,1,
27261,2272,2023-08-29,16,76.18,1,8.0
27262,2272,2023-09-28,21,58.06,1,8.0
27263,2272,2023-10-28,9,56.1,0,10.0
27264,2272,2023-11-27,13,86.6,1,9.0
27265,2273,2023-01-01,19,64.27,0,3.0
27266,2273,2023-01-31,15,52.48,1,4.0
27267,2273,2023-03-02,9,43.71,2,6.0
27268,2273,2023-04-01,18,31.25,1,6.0
27269,2273,2023-05-01,0,59.23,3,3.0
27270,2273,2023-05-31,15,27.62,1,6.0
27271,2273,2023-06-30,10,15.83,1,2.0
27272,2273,2023-07-30,3,27.34,1,4.0
27273,2273,2023-08-29,5,0.36,2,3.0
27274,2273,2023-09-28,18,70.64,2,2.0
27275,2273,2023-10-28,13,14.07,0,3.0
27276,2273,2023-11-27,11,22.62,1,5.0
27277,2274,2023-01-01,17,61.24,2,9.0
27278,2274,2023-01-31,20,87.99,0,7.0
27279,2274,2023-03-02,18,80.39,0,8.0
27280,2274,2023-04-01,15,68.07,0,9.0
27281,2274,2023-05-01,24,80.62,0,8.0
27282,2274,2023-05-31,28,27.2,3,
27283,2274,2023-06-30,10,88.3,0,9.0
27284,2274,2023-07-30,20,74.76,0,
27285,2274,2023-08-29,14,65.48,0,
27286,2274,2023-09-28,15,29.3,2,
27287,2274,2023-10-28,15,48.62,0,8.0
27288,2274,2023-11-27,15,52.23,0,9.0
27289,2275,2023-01-01,20,46.78,1,7.0
27290,2275,2023-01-31,22,59.46,0,
27291,2275,2023-03-02,18,24.88,0,9.0
27292,2275,2023-04-01,12,59.87,2,10.0
27293,2275,2023-05-01,5,92.96,0,10.0
27294,2275,2023-05-31,19,37.89,0,9.0
27295,2275,2023-06-30,15,45.9,0,
27296,2275,2023-07-30,28,100.0,0,
27297,2275,2023-08-29,17,43.98,1,8.0
27298,2275,2023-09-28,27,31.79,0,9.0
27299,2275,2023-10-28,22,29.84,0,
27300,2275,2023-11-27,20,42.37,0,10.0
27301,2276,2023-01-01,24,26.35,0,
27302,2276,2023-01-31,5,61.61,0,8.0
27303,2276,2023-03-02,17,80.56,0,8.0
27304,2276,2023-04-01,17,54.47,0,
27305,2276,2023-05-01,21,25.13,2,7.0
27306,2276,2023-05-31,9,84.64,0,
27307,2276,2023-06-30,13,62.04,0,9.0
27308,2276,2023-07-30,15,38.56,0,
27309,2276,2023-08-29,21,43.16,0,7.0
27310,2276,2023-09-28,21,53.45,0,9.0
27311,2276,2023-10-28,22,52.15,0,
27312,2276,2023-11-27,16,39.91,1,10.0
27313,2277,2023-01-01,13,83.38,1,
27314,2277,2023-01-31,13,71.19,1,10.0
27315,2277,2023-03-02,3,39.33,0,
27316,2277,2023-04-01,17,48.01,1,
27317,2277,2023-05-01,13,82.34,0,
27318,2277,2023-05-31,18,76.52,0,10.0
27319,2277,2023-06-30,16,43.03,0,9.0
27320,2277,2023-07-30,5,27.9,1,7.0
27321,2277,2023-08-29,14,55.48,1,7.0
27322,2277,2023-09-28,23,69.17,0,
27323,2277,2023-10-28,16,53.13,0,
27324,2277,2023-11-27,18,50.2,0,
27325,2278,2023-01-01,19,59.49,0,
27326,2278,2023-01-31,17,63.34,1,
27327,2278,2023-03-02,14,34.76,2,9.0
27328,2278,2023-04-01,22,59.88,2,10.0
27329,2278,2023-05-01,17,64.22,0,
27330,2278,2023-05-31,15,87.03,0,9.0
27331,2278,2023-06-30,26,13.36,1,7.0
27332,2278,2023-07-30,20,56.35,0,7.0
27333,2278,2023-08-29,17,51.27,0,
27334,2278,2023-09-28,19,65.21,0,8.0
27335,2278,2023-10-28,16,58.46,0,9.0
27336,2278,2023-11-27,14,59.99,0,9.0
27337,2279,2023-01-01,19,56.88,1,4.0
27338,2279,2023-01-31,17,54.26,0,1.0
27339,2279,2023-03-02,22,32.05,2,4.0
27340,2279,2023-04-01,7,70.27,1,4.0
27341,2279,2023-05-01,6,90.99,2,3.0
27342,2279,2023-05-31,18,28.14,1,4.0
27343,2279,2023-06-30,18,48.07,0,4.0
27344,2279,2023-07-30,15,82.32,1,2.0
27345,2279,2023-08-29,10,30.56,2,4.0
27346,2279,2023-09-28,8,3.5,1,3.0
27347,2279,2023-10-28,13,18.21,2,5.0
27348,2279,2023-11-27,16,61.56,3,5.0
27349,2280,2023-01-01,18,79.35,0,4.0
27350,2280,2023-01-31,20,39.65,3,5.0
27351,2280,2023-03-02,18,100.0,1,2.0
27352,2280,2023-04-01,26,9.3,1,3.0
27353,2280,2023-05-01,8,57.22,4,3.0
27354,2280,2023-05-31,17,49.44,1,3.0
27355,2280,2023-06-30,21,14.91,1,5.0
27356,2280,2023-07-30,26,41.4,2,4.0
27357,2280,2023-08-29,10,35.83,1,5.0
27358,2280,2023-09-28,20,35.07,1,1.0
27359,2280,2023-10-28,15,7.2,0,3.0
27360,2280,2023-11-27,12,51.9,0,4.0
27361,2281,2023-01-01,27,24.9,1,5.0
27362,2281,2023-01-31,32,58.52,1,3.0
27363,2281,2023-03-02,13,46.72,3,3.0
27364,2281,2023-04-01,13,30.0,2,4.0
27365,2281,2023-05-01,14,47.33,2,5.0
27366,2281,2023-05-31,11,89.33,1,2.0
27367,2281,2023-06-30,22,37.8,1,1.0
27368,2281,2023-07-30,11,2.5,0,6.0
27369,2281,2023-08-29,2,44.4,3,5.0
27370,2281,2023-09-28,15,77.25,2,6.0
27371,2281,2023-10-28,6,62.26,1,2.0
27372,2281,2023-11-27,7,14.58,4,3.0
27373,2282,2023-01-01,12,48.22,1,8.0
27374,2282,2023-01-31,19,20.14,0,9.0
27375,2282,2023-03-02,19,45.53,0,9.0
27376,2282,2023-04-01,14,67.92,2,9.0
27377,2282,2023-05-01,26,49.08,0,7.0
27378,2282,2023-05-31,23,47.69,0,10.0
27379,2282,2023-06-30,20,59.56,0,
27380,2282,2023-07-30,14,35.67,2,10.0
27381,2282,2023-08-29,21,50.52,1,
27382,2282,2023-09-28,19,41.97,0,9.0
27383,2282,2023-10-28,13,58.98,0,8.0
27384,2282,2023-11-27,12,44.09,0,10.0
27385,2283,2023-01-01,14,86.73,4,5.0
27386,2283,2023-01-31,20,45.83,0,5.0
27387,2283,2023-03-02,25,63.07,0,3.0
27388,2283,2023-04-01,21,57.14,3,6.0
27389,2283,2023-05-01,11,44.09,2,3.0
27390,2283,2023-05-31,22,32.72,3,5.0
27391,2283,2023-06-30,24,16.36,1,5.0
27392,2283,2023-07-30,11,22.69,2,3.0
27393,2283,2023-08-29,10,44.88,2,3.0
27394,2283,2023-09-28,8,61.42,1,1.0
27395,2283,2023-10-28,22,48.67,2,5.0
27396,2283,2023-11-27,17,45.82,2,1.0
27397,2284,2023-01-01,14,45.49,1,3.0
27398,2284,2023-01-31,25,26.87,0,3.0
27399,2284,2023-03-02,17,59.89,2,1.0
27400,2284,2023-04-01,20,20.2,0,4.0
27401,2284,2023-05-01,13,18.02,2,5.0
27402,2284,2023-05-31,22,76.94,0,4.0
27403,2284,2023-06-30,3,57.01,0,6.0
27404,2284,2023-07-30,14,16.85,1,1.0
27405,2284,2023-08-29,13,40.18,2,3.0
27406,2284,2023-09-28,8,18.11,1,4.0
27407,2284,2023-10-28,7,14.34,3,5.0
27408,2284,2023-11-27,0,43.49,2,3.0
27409,2285,2023-01-01,20,30.85,0,10.0
27410,2285,2023-01-31,18,72.09,0,
27411,2285,2023-03-02,20,29.41,0,
27412,2285,2023-04-01,20,69.17,1,9.0
27413,2285,2023-05-01,18,83.5,0,
27414,2285,2023-05-31,18,64.82,1,8.0
27415,2285,2023-06-30,26,41.8,0,
27416,2285,2023-07-30,23,97.73,1,9.0
27417,2285,2023-08-29,19,71.48,1,
27418,2285,2023-09-28,18,56.87,2,
27419,2285,2023-10-28,18,44.85,0,
27420,2285,2023-11-27,15,47.14,0,
27421,2286,2023-01-01,14,48.6,0,1.0
27422,2286,2023-01-31,14,51.72,2,1.0
27423,2286,2023-03-02,13,14.0,1,4.0
27424,2286,2023-04-01,6,77.55,2,4.0
27425,2286,2023-05-01,27,39.03,1,1.0
27426,2286,2023-05-31,13,60.41,1,4.0
27427,2286,2023-06-30,14,0.0,0,6.0
27428,2286,2023-07-30,18,44.71,1,1.0
27429,2286,2023-08-29,11,0.0,2,2.0
27430,2286,2023-09-28,21,3.32,1,4.0
27431,2286,2023-10-28,11,38.43,1,4.0
27432,2286,2023-11-27,10,32.49,2,1.0
27433,2287,2023-01-01,14,51.6,1,8.0
27434,2287,2023-01-31,20,62.62,0,
27435,2287,2023-03-02,23,35.91,0,7.0
27436,2287,2023-04-01,24,58.64,0,8.0
27437,2287,2023-05-01,25,27.22,0,
27438,2287,2023-05-31,17,82.49,0,7.0
27439,2287,2023-06-30,13,52.1,0,
27440,2287,2023-07-30,13,87.06,0,
27441,2287,2023-08-29,18,56.12,0,
27442,2287,2023-09-28,18,63.07,1,10.0
27443,2287,2023-10-28,15,60.67,0,
27444,2287,2023-11-27,27,42.73,0,
27445,2288,2023-01-01,19,46.98,1,
27446,2288,2023-01-31,17,81.89,2,10.0
27447,2288,2023-03-02,16,82.6,1,
27448,2288,2023-04-01,8,27.76,0,
27449,2288,2023-05-01,12,60.22,1,10.0
27450,2288,2023-05-31,24,34.32,0,
27451,2288,2023-06-30,6,65.72,0,
27452,2288,2023-07-30,25,65.56,1,9.0
27453,2288,2023-08-29,11,46.94,0,7.0
27454,2288,2023-09-28,23,79.1,0,
27455,2288,2023-10-28,21,31.71,1,10.0
27456,2288,2023-11-27,20,48.94,2,10.0
27457,2289,2023-01-01,17,42.05,2,1.0
27458,2289,2023-01-31,19,71.84,0,2.0
27459,2289,2023-03-02,14,62.66,1,4.0
27460,2289,2023-04-01,17,48.53,1,3.0
